frame,NOSE_x,NOSE_y,NOSE_z,LEFT_EYE_x,LEFT_EYE_y,LEFT_EYE_z,RIGHT_EYE_x,RIGHT_EYE_y,RIGHT_EYE_z,LEFT_EAR_x,LEFT_EAR_y,LEFT_EAR_z,RIGHT_EAR_x,RIGHT_EAR_y,RIGHT_EAR_z,LEFT_SHOULDER_x,LEFT_SHOULDER_y,LEFT_SHOULDER_z,RIGHT_SHOULDER_x,RIGHT_SHOULDER_y,RIGHT_SHOULDER_z,LEFT_ELBOW_x,LEFT_ELBOW_y,LEFT_ELBOW_z,RIGHT_ELBOW_x,RIGHT_ELBOW_y,RIGHT_ELBOW_z,LEFT_WRIST_x,LEFT_WRIST_y,LEFT_WRIST_z,RIGHT_WRIST_x,RIGHT_WRIST_y,RIGHT_WRIST_z,LEFT_GROIN_x,LEFT_GROIN_y,LEFT_GROIN_z,RIGHT_GROIN_x,RIGHT_GROIN_y,RIGHT_GROIN_z,LEFT_KNEE_x,LEFT_KNEE_y,LEFT_KNEE_z,RIGHT_KNEE_x,RIGHT_KNEE_y,RIGHT_KNEE_z,LEFT_ANKLE_x,LEFT_ANKLE_y,LEFT_ANKLE_z,RIGHT_ANKLE_x,RIGHT_ANKLE_y,RIGHT_ANKLE_z,LEFT_BIG_TOE_x,LEFT_BIG_TOE_y,LEFT_BIG_TOE_z,LEFT_LITTLE_TOE_x,LEFT_LITTLE_TOE_y,LEFT_LITTLE_TOE_z,LEFT_HEEL_x,LEFT_HEEL_y,LEFT_HEEL_z,RIGHT_BIG_TOE_x,RIGHT_BIG_TOE_y,RIGHT_BIG_TOE_z,RIGHT_LITTLE_TOE_x,RIGHT_LITTLE_TOE_y,RIGHT_LITTLE_TOE_z,RIGHT_HEEL_x,RIGHT_HEEL_y,RIGHT_HEEL_z
151,5.3537955,-0.37623742,1.1631975,5.346719,-0.39780048,1.1791502,5.3213396,-0.40950623,1.1528054,5.151979,-0.39502355,1.1468961,5.2196665,-0.4069236,1.1034341,5.052794,-0.26641425,1.1109539,5.1969085,-0.2824289,1.0380803,4.891576,-0.13688172,1.1085774,5.2941394,-0.09827215,0.97349894,4.9057736,-0.021084242,1.0945834,5.5606637,-0.104838364,1.0570993,5.1515784,0.0850489,0.96523833,4.9941974,0.05058256,0.8541851,5.4778504,0.2569243,0.9107331,5.048597,0.3092233,0.6939133,5.130336,0.2655314,0.85902894,4.6612916,0.52321357,0.5242012,5.0282207,0.29896507,0.7749948,4.895891,0.28858337,0.7615501,4.8751435,0.21544632,0.80440545,4.8234425,0.5719452,0.4497946,4.756718,0.5646764,0.43744767,4.588783,0.54207736,0.52241033
152,5.3954735,-0.37213397,1.1708916,5.385318,-0.39257628,1.1855395,5.36282,-0.40532714,1.1606312,5.1806555,-0.39494506,1.1516451,5.2587667,-0.4059444,1.1114008,5.067976,-0.27128127,1.1123713,5.254378,-0.27471867,1.0506278,4.910537,-0.18199849,1.1265608,5.358439,-0.091697134,0.9901448,4.921351,-0.031046538,1.102371,5.6144314,-0.1075565,1.0748281,5.1741347,0.07205643,0.97354996,5.034254,0.04716526,0.86283726,5.5290504,0.25279126,0.9203473,5.064544,0.30827627,0.69623506,5.167034,0.26918986,0.8654681,4.6703277,0.5188165,0.53004014,5.0623813,0.29661235,0.77271557,4.930931,0.28952554,0.7678654,4.9216647,0.21610944,0.8167433,4.8244505,0.57332075,0.45112252,4.7603893,0.5654171,0.43818763,4.593851,0.5388219,0.5281704
153,5.435506,-0.3696356,1.1787839,5.4235644,-0.39386755,1.1934749,5.402409,-0.40297094,1.1678914,5.212766,-0.394774,1.1568244,5.2959886,-0.40289772,1.1188283,5.088562,-0.2682226,1.117322,5.299275,-0.2730433,1.0615591,4.9313626,-0.18760934,1.1343293,5.4291086,-0.08695332,1.0071391,4.939171,-0.0377421,1.1102828,5.666739,-0.11279824,1.0916677,5.224277,0.074936435,0.98312306,5.075805,0.047873277,0.87171537,5.579027,0.24710134,0.93132913,5.081426,0.30798763,0.6978484,5.214722,0.28320408,0.8594257,4.6835594,0.51244265,0.53880256,5.140784,0.3162201,0.77031386,4.949225,0.2963572,0.7608306,4.9609523,0.25471455,0.80200636,4.826152,0.57370126,0.4507432,4.760644,0.5628213,0.43966264,4.606277,0.5328504,0.53616285
154,5.470081,-0.36880708,1.1856384,5.454214,-0.3936016,1.1991426,5.44062,-0.40150276,1.1756895,5.25184,-0.39021373,1.1629359,5.338642,-0.39833543,1.1279384,5.131776,-0.27075657,1.1256309,5.3581915,-0.26729837,1.0763165,4.9570904,-0.2039623,1.1436892,5.4860888,-0.08314158,1.0207884,4.9644594,-0.048639387,1.1201683,5.716124,-0.11788947,1.1070626,5.262563,0.07323847,0.99032843,5.1182566,0.050642196,0.87879133,5.6265965,0.23490731,0.9447126,5.1039147,0.30700454,0.7036286,5.2473044,0.2911919,0.86293447,4.692803,0.5115066,0.5439687,5.2277513,0.38167644,0.7959488,5.2681065,0.3826629,0.8159317,5.220982,0.2835181,0.8800138,4.8315563,0.57436407,0.45017087,4.7631965,0.5641223,0.43968168,4.6147914,0.5292183,0.54139245
155,5.515063,-0.3606868,1.1937658,5.5038915,-0.38297248,1.2081926,5.4864984,-0.39138582,1.1840132,5.283064,-0.38920248,1.1690781,5.374602,-0.394802,1.1355177,5.158704,-0.27269736,1.1311141,5.4041033,-0.26588956,1.0877796,4.9845486,-0.20087332,1.1508063,5.5360126,-0.07971366,1.030179,4.98982,-0.05049258,1.1259303,5.7625694,-0.12096263,1.1213136,5.2874484,0.06416017,0.9975458,5.1648703,0.044468753,0.89182633,5.6775384,0.2249459,0.95989287,5.0946536,0.30069664,0.7042885,5.309631,0.32223913,0.8663467,4.695924,0.5097494,0.54464936,5.362815,0.4365818,0.7926542,5.3494844,0.42464224,0.8157106,5.264405,0.31894964,0.8667453,4.8206587,0.5742106,0.4496243,4.757363,0.56122464,0.43890104,4.6245165,0.5247027,0.54366434
156,5.557901,-0.35814148,1.2030706,5.5499816,-0.38056937,1.2173257,5.52865,-0.38877097,1.192506,5.354282,-0.39028767,1.1846821,5.415536,-0.39392886,1.1445211,5.2165465,-0.2714602,1.141219,5.450202,-0.2647556,1.0995383,5.0191803,-0.2067512,1.160499,5.5992403,-0.07613976,1.0483271,5.015837,-0.053034615,1.1320009,5.8135405,-0.12201979,1.1366583,5.3191643,0.06365489,1.0043606,5.20169,0.043523747,0.9018135,5.7213755,0.21976675,0.9695528,5.1089377,0.3001236,0.70585936,5.3605294,0.3290121,0.8664844,4.706433,0.5076906,0.5481193,5.444955,0.4386539,0.79968816,5.422604,0.42675558,0.81887424,5.315631,0.3270537,0.86463404,4.831908,0.5724491,0.45368975,4.7610855,0.55939144,0.44106954,4.6260705,0.52032685,0.54468524
157,5.5946736,-0.3566068,1.2105161,5.588068,-0.37550178,1.2239057,5.566436,-0.38519347,1.200695,5.38107,-0.38320544,1.188161,5.4569097,-0.38841832,1.1530399,5.250175,-0.27027398,1.1471654,5.499316,-0.26154023,1.1120619,5.045538,-0.2110384,1.1668427,5.654991,-0.075036265,1.0619382,5.036804,-0.059151765,1.1392139,5.857719,-0.12183668,1.1499064,5.377723,0.068888165,1.0145563,5.2540836,0.04803388,0.91206145,5.7642317,0.21476364,0.9789295,5.1322403,0.2990038,0.7126326,5.4131866,0.33319548,0.8714708,4.7233453,0.5001194,0.5559178,5.5191493,0.43476743,0.79039335,5.494312,0.4269253,0.8037176,5.3712683,0.3369689,0.87548345,4.833592,0.57684547,0.4502345,4.76615,0.5598778,0.44183806,4.640786,0.51071894,0.5547306
158,5.6360836,-0.35337538,1.2189527,5.6238766,-0.3761552,1.2318506,5.606817,-0.38360792,1.2093232,5.4185133,-0.38097122,1.195819,5.4973617,-0.38635933,1.1624575,5.2871017,-0.2682701,1.1538767,5.544864,-0.25774115,1.1226113,5.0721087,-0.21291561,1.1713783,5.7101483,-0.071758844,1.0763209,5.0629287,-0.06408373,1.1463696,5.908907,-0.12320815,1.1669589,5.434198,0.0701532,1.0257274,5.305142,0.05020404,0.92217624,5.814474,0.20751974,0.99559563,5.1545634,0.29718718,0.7191127,5.465903,0.34645262,0.87189937,4.7346272,0.49025813,0.5607901,5.5961466,0.4439038,0.80444026,5.570739,0.4366446,0.82385474,5.424372,0.3522394,0.8711733,4.8393936,0.57865,0.4538327,4.773303,0.5600614,0.44512993,4.6578712,0.50035113,0.56308514
159,5.677384,-0.35284618,1.2282695,5.6646533,-0.37631607,1.2402927,5.643701,-0.38388887,1.2172045,5.467969,-0.38147813,1.2062182,5.538738,-0.38400945,1.1721605,5.333166,-0.2681572,1.1632744,5.592442,-0.25389582,1.1363075,5.102183,-0.21869169,1.1761445,5.7612085,-0.07392251,1.091409,5.0927153,-0.07246887,1.1536036,5.9543805,-0.12573251,1.1814871,5.4917765,0.07320578,1.034308,5.3443193,0.052738093,0.92946076,5.8553963,0.20310017,1.0040771,5.1848555,0.29421285,0.73218685,5.4655886,0.3815688,0.8074088,4.7589216,0.4810839,0.57022387,5.598907,0.4596498,0.73380125,5.5800004,0.4522968,0.7619399,5.404351,0.39458716,0.80032426,4.8407025,0.5762043,0.45732066,4.7770867,0.55693847,0.44797698,4.674909,0.48352328,0.57388705
160,5.7167335,-0.34549662,1.2362562,5.70834,-0.36650166,1.2483665,5.686679,-0.3756391,1.226047,5.507632,-0.37241372,1.2134956,5.580036,-0.37959385,1.1818695,5.379767,-0.2663964,1.1714942,5.64237,-0.24644119,1.1478521,5.1402617,-0.22361113,1.1830453,5.8194237,-0.06920265,1.1061743,5.12361,-0.08208299,1.1627697,6.0021534,-0.1227627,1.1963711,5.5235577,0.07033555,1.0418102,5.388162,0.05311601,0.9400977,5.8982964,0.19960895,1.0171409,5.216197,0.28875336,0.74129725,5.5340257,0.39239448,0.8173135,4.7803707,0.470689,0.5760594,5.6898003,0.46400717,0.74930876,5.665654,0.4563173,0.7740346,5.464586,0.40949675,0.802363,4.8349376,0.57592714,0.45552674,4.7781725,0.55326927,0.4506692,4.6932945,0.46849743,0.58531106
161,5.758627,-0.34347507,1.2450083,5.745397,-0.3669968,1.2561022,5.7281137,-0.37510613,1.2358755,5.553278,-0.37056687,1.2222636,5.618643,-0.377656,1.1909356,5.426966,-0.2636679,1.1806947,5.6936197,-0.24358408,1.1615819,5.1681633,-0.2288087,1.1885751,5.8853807,-0.06322075,1.1239192,5.157479,-0.08575613,1.1708065,6.0429306,-0.12214988,1.2088534,5.5609527,0.07147073,1.050212,5.4335136,0.056728516,0.94992644,5.942542,0.19815084,1.0288019,5.2364507,0.28656653,0.7469175,5.619233,0.3941663,0.8345341,4.8018255,0.4628955,0.58213925,5.784333,0.46741924,0.7704052,5.759565,0.46032232,0.7973217,5.5400624,0.4147498,0.81599003,4.8304105,0.5740096,0.45194224,4.7813215,0.5506009,0.45138386,4.715649,0.4591255,0.59408265
162,5.8003464,-0.33677238,1.253748,5.7906213,-0.35988614,1.2652422,5.7655153,-0.36914456,1.2432917,5.5907836,-0.36278984,1.2292836,5.662585,-0.37200302,1.2008789,5.4659166,-0.25949442,1.1882296,5.743225,-0.23580112,1.1728145,5.2040973,-0.23055696,1.1943341,5.9223423,-0.06072815,1.1327491,5.189603,-0.093500584,1.177361,6.08649,-0.113637984,1.2211378,5.6137986,0.073929355,1.0636297,5.47843,0.061035458,0.9615502,5.992614,0.19722883,1.0447929,5.266617,0.2845616,0.75716656,5.7047305,0.4029433,0.8506749,4.827929,0.45221102,0.5884275,5.886451,0.4719624,0.79616696,5.860002,0.46496338,0.82396996,5.6348715,0.42239928,0.8349959,4.827307,0.57018936,0.4537129,4.785258,0.5449535,0.45231387,4.7413635,0.44718668,0.60217506
163,5.8434863,-0.33180633,1.2628852,5.834481,-0.35313672,1.273854,5.8164153,-0.362823,1.2544892,5.6246347,-0.36167768,1.2353737,5.705799,-0.36690107,1.2106482,5.5038652,-0.25964385,1.1972651,5.7954874,-0.23010063,1.1862484,5.23409,-0.23265019,1.20004,5.9884458,-0.0590727,1.15238,5.225624,-0.088356115,1.1809161,6.1350007,-0.11343947,1.2377906,5.665934,0.07892164,1.0725306,5.5225024,0.06766015,0.97213024,6.038659,0.19909589,1.055708,5.307593,0.28409663,0.77185917,5.7695622,0.40816054,0.8501577,4.853792,0.44289768,0.6000382,5.975567,0.47006038,0.81294644,5.944082,0.4622599,0.83714455,5.7062187,0.4285907,0.83860666,4.826219,0.5614295,0.4608268,4.790384,0.53594166,0.46329713,4.7678895,0.4370874,0.61408216
164,5.9329,-0.32655564,1.2842263,5.9244666,-0.34589064,1.2939963,5.9005113,-0.35424885,1.2744831,5.698263,-0.35742947,1.2516114,5.7851067,-0.3577915,1.2305504,5.58161,-0.25335696,1.2126259,5.8880806,-0.21873644,1.2103255,5.306881,-0.2316568,1.2114658,6.099344,-0.050008874,1.1861584,5.295477,-0.08241285,1.1897532,6.2287955,-0.099519014,1.2656344,5.7691984,0.08829994,1.0953345,5.622483,0.07648497,0.99790597,6.1427226,0.20743036,1.0848876,5.3677874,0.27987123,0.7898707,5.9301243,0.42586508,0.878544,4.9108486,0.42342892,0.62845165,6.1182146,0.47342882,0.8499049,6.08945,0.47000235,0.8676069,5.877467,0.45090246,0.8605568,4.8300347,0.5405995,0.47749588,4.810781,0.51886725,0.48482382,4.821069,0.41525367,0.643221
165,5.975749,-0.32369506,1.294031,5.966115,-0.34473658,1.3032849,5.94255,-0.3528193,1.284507,5.7317533,-0.35468632,1.2581089,5.8309555,-0.3510509,1.2412564,5.6196427,-0.251554,1.2199488,5.939474,-0.21599892,1.223617,5.3410163,-0.22954981,1.2153411,6.136754,-0.04745087,1.1968433,5.337672,-0.083621934,1.1968449,6.273577,-0.089793354,1.2779315,5.820358,0.09078831,1.1075569,5.6547837,0.07359261,1.008228,6.187307,0.21281233,1.0952508,5.4051213,0.28016347,0.8030258,6.009728,0.43423143,0.89198506,4.9441814,0.41345584,0.6418907,6.2140517,0.47568205,0.8722061,6.180033,0.46849522,0.886749,5.9507737,0.45982158,0.87359506,4.8441005,0.5255299,0.49191958,4.8184633,0.501601,0.4953391,4.853621,0.40570027,0.6560157
166,6.0091085,-0.31527,1.3006537,5.99471,-0.3383648,1.3087376,5.97913,-0.34511843,1.2923225,5.7546406,-0.35173094,1.2618514,5.866895,-0.34734794,1.2495666,5.641744,-0.24761279,1.2222118,5.9712048,-0.21303691,1.2310349,5.377416,-0.2332601,1.2216444,6.186704,-0.044337686,1.2118951,5.372731,-0.084161215,1.2019353,6.3220487,-0.080447905,1.2915154,5.8577256,0.09518733,1.1161923,5.705491,0.078653745,1.021138,6.225043,0.21990833,1.1022357,5.446503,0.28786734,0.8132812,6.087949,0.4395818,0.9078917,4.9701276,0.4027922,0.65254825,6.2936163,0.47447863,0.88924146,6.2557282,0.46901533,0.9006239,6.044417,0.4670438,0.894096,4.8649917,0.5207014,0.5111294,4.8424225,0.4913656,0.5089415,4.8825226,0.39249465,0.6653169
167,6.052231,-0.3102446,1.3100437,6.0384865,-0.33167043,1.317911,6.023242,-0.33812198,1.3023467,5.78451,-0.34704447,1.2675949,5.916893,-0.3409788,1.2619131,5.6759853,-0.24541065,1.2287856,6.0096865,-0.20966272,1.2399961,5.4130464,-0.23086086,1.2262071,6.2256484,-0.03873154,1.2214081,5.411717,-0.08077856,1.2062321,6.36451,-0.07215716,1.3031844,5.911906,0.10162542,1.1273342,5.7522874,0.08490876,1.0327332,6.261212,0.22353353,1.1085408,5.4883637,0.29140586,0.82423,6.161858,0.4511988,0.9170133,4.992981,0.38947663,0.66613907,6.379901,0.479631,0.90514976,6.3372135,0.47525874,0.91311496,6.126229,0.47878778,0.9047315,4.882216,0.511238,0.52800304,4.863002,0.48280895,0.5244976,4.9101176,0.3804133,0.67760223
168,6.087198,-0.30759624,1.3179853,6.0768814,-0.32868442,1.3262697,6.0616364,-0.33508232,1.3109137,5.8281884,-0.34378564,1.276738,5.955873,-0.33597445,1.2710943,5.715127,-0.24334943,1.2363405,6.052198,-0.20734304,1.2511888,5.4532323,-0.22838709,1.2306272,6.284554,-0.034921646,1.241106,5.4507093,-0.07524733,1.2098215,6.4134364,-0.0597624,1.3163031,5.9339876,0.10162411,1.1319784,5.8130665,0.08897719,1.0490388,6.303182,0.22582905,1.1197287,5.548221,0.29085404,0.8413577,6.231166,0.45603704,0.9264482,5.022786,0.37406394,0.6776094,6.453697,0.48049077,0.9188539,6.402605,0.4822103,0.9208873,6.186127,0.4829269,0.9057817,4.896287,0.49535635,0.5401142,4.8849554,0.46649092,0.5391002,4.9401345,0.3614319,0.68609226
169,6.148053,-0.29006094,1.3305731,6.135803,-0.31364173,1.33814,6.112979,-0.3208797,1.3219271,5.861627,-0.33754086,1.2833129,5.9964256,-0.32972306,1.2805587,5.7404776,-0.2386858,1.2396529,6.0935483,-0.20407966,1.2620398,5.4955635,-0.21912587,1.2349604,6.3311014,-0.026071616,1.2538625,5.496226,-0.07280019,1.2148385,6.459176,-0.05149704,1.3293518,5.977926,0.1044274,1.1416521,5.8527546,0.09056042,1.05806,6.330151,0.23118609,1.1238084,5.593388,0.29350922,0.84995043,6.2997537,0.46415913,0.9323199,5.0528364,0.36337343,0.68737257,6.5186105,0.47784767,0.93531185,6.4672523,0.47773886,0.9369631,6.2636523,0.49211875,0.9096601,4.9213357,0.4908755,0.5555306,4.9112687,0.4599644,0.5514148,4.972638,0.34414226,0.6972411
170,6.1778574,-0.294626,1.3384787,6.167089,-0.3149442,1.3452028,6.148563,-0.32122466,1.3308468,5.9047537,-0.33207735,1.2923753,6.0464745,-0.32276136,1.2930703,5.770076,-0.23521984,1.2443426,6.1511865,-0.19376783,1.2769593,5.5348706,-0.21225685,1.2387959,6.386157,-0.016430262,1.2713262,5.5439095,-0.06290024,1.2186754,6.511074,-0.04056859,1.3441862,6.013033,0.103967644,1.1510901,5.908046,0.09243089,1.0744016,6.3693657,0.2385179,1.1317892,5.666949,0.29607812,0.87588125,6.3586164,0.47726122,0.9318037,5.0916634,0.34890804,0.7027549,6.5717845,0.47476715,0.9464201,6.5297923,0.47930408,0.9468683,6.329137,0.5055993,0.90789837,4.9314036,0.47594523,0.56878054,4.9267306,0.4433837,0.565374,5.019766,0.3278427,0.7135767
171,6.2286224,-0.28921503,1.3504237,6.2143593,-0.3087524,1.3557509,6.195876,-0.31468466,1.341993,5.9503245,-0.32663172,1.3013675,6.091325,-0.31796244,1.3046129,5.820198,-0.2302616,1.2539724,6.208094,-0.18607573,1.292546,5.569958,-0.2113577,1.242582,6.435459,-0.010897289,1.2873619,5.5903773,-0.052573588,1.2216277,6.5563593,-0.030664034,1.3572347,6.0312786,0.10587107,1.1536226,5.9364295,0.094570965,1.0811485,6.403487,0.24567065,1.1378107,5.727455,0.2984889,0.89489114,6.401362,0.48012283,0.93110156,5.1300516,0.337912,0.7155059,6.634409,0.4733791,0.96024907,6.5890493,0.47572353,0.9592533,6.3791537,0.5123081,0.9057182,4.9556937,0.46147472,0.5840688,4.9563746,0.43001533,0.5847297,5.0625744,0.31284994,0.72807604
172,6.2729287,-0.285815,1.3607194,6.256714,-0.30745408,1.3653388,6.2440076,-0.31066847,1.3537085,5.9938154,-0.32178664,1.3098478,6.1390805,-0.3120685,1.3163854,5.850859,-0.22525011,1.2589028,6.261371,-0.1758629,1.3074846,5.619888,-0.20302726,1.2486725,6.474548,-0.0076056323,1.3019707,5.648973,-0.04120973,1.2264493,6.603527,-0.021420855,1.3715553,6.084486,0.11135072,1.1644266,5.9842215,0.0986747,1.0929787,6.4487643,0.2541164,1.1473649,5.7708726,0.30288568,0.90205604,6.455272,0.4895704,0.9321937,5.168446,0.32865274,0.7315131,6.692781,0.4749268,0.9714972,6.6474953,0.47641027,0.9681065,6.4342656,0.52177984,0.90512764,4.9910507,0.44339684,0.60591507,4.9841075,0.41477087,0.60398746,5.1030674,0.3035503,0.744119
173,6.3166213,-0.27985787,1.3712267,6.303963,-0.30129057,1.3762816,6.2873015,-0.30486158,1.364337,6.0362153,-0.31666178,1.3187978,6.1850305,-0.30578914,1.3277416,5.898601,-0.21905655,1.2674764,6.3110185,-0.16755635,1.3210431,5.659541,-0.19665176,1.252741,6.5214896,0.0021461283,1.3164654,5.6943173,-0.03949543,1.2314782,6.6532903,-0.007962602,1.3848557,6.113814,0.11341636,1.1704781,6.0385585,0.10887091,1.1057574,6.487651,0.26520255,1.1527672,5.8201275,0.30798542,0.9110283,6.4986367,0.49350816,0.9335312,5.2073307,0.31230524,0.7507296,6.741337,0.4774554,0.97970766,6.6981096,0.47690043,0.97708017,6.4825563,0.5233341,0.90443265,5.026346,0.42995083,0.62417436,5.023821,0.4037479,0.6200602,5.1334934,0.2858743,0.76162726
174,6.399712,-0.26994827,1.3915133,6.373395,-0.2936573,1.392389,6.3647957,-0.2973278,1.3838954,6.1215672,-0.30398226,1.3367225,6.270471,-0.29139194,1.3500698,5.9816213,-0.20930567,1.2847756,6.40817,-0.15298127,1.3497059,5.7454033,-0.18304433,1.2650051,6.618137,0.013587285,1.350453,5.8061786,-0.017845634,1.2425017,6.7442427,0.02400398,1.4080042,6.181161,0.11874464,1.1855206,6.1047463,0.109610006,1.125275,6.559311,0.27943495,1.1674399,5.943488,0.3210644,0.9398224,6.596783,0.50588965,0.9478756,5.314023,0.2932925,0.78892016,6.839129,0.4794945,1.0036935,6.794674,0.4826184,0.9946478,6.588378,0.5365589,0.9182153,5.1026654,0.4071489,0.6618505,5.1005406,0.3728209,0.66236496,5.24712,0.26075125,0.80234396
175,6.4466205,-0.26071668,1.4024448,6.4188123,-0.28640282,1.4026374,6.4150453,-0.28902838,1.3961369,6.1674924,-0.2972469,1.3461839,6.317316,-0.28387752,1.362092,6.0115247,-0.20644885,1.2902492,6.4570823,-0.14411263,1.3638937,5.7969193,-0.16731033,1.2697722,6.6853633,0.027856858,1.372904,5.8745227,-0.00019901195,1.2473432,6.794207,0.04424924,1.4192276,6.04472,0.105900966,1.1503729,6.1520653,0.116935946,1.1378933,6.5871544,0.2886013,1.1716685,6.004334,0.32753438,0.9529228,6.635496,0.50961316,0.94815224,5.382267,0.28598306,0.8082442,6.8747897,0.48038808,1.0086862,6.8256464,0.4830399,0.99744433,6.6287007,0.54064155,0.9157024,5.161192,0.39518702,0.6869605,5.1583467,0.36168572,0.68689764,5.3156877,0.25074038,0.8220636
176,6.494732,-0.2510389,1.4138793,6.4703445,-0.27647367,1.4141614,6.4629827,-0.27929062,1.4078072,6.2141905,-0.29191285,1.3565614,6.3621864,-0.2779722,1.3738433,6.0464506,-0.19952941,1.2965789,6.504364,-0.13739273,1.3775977,5.8439007,-0.15436882,1.2744075,6.7437906,0.03897244,1.3928261,5.941775,0.008689773,1.2545561,6.8383255,0.061804343,1.4297295,6.0808983,0.11329848,1.1569563,6.209615,0.12593736,1.1523434,6.619196,0.29800645,1.1767493,6.066128,0.33434656,0.9674953,6.6722116,0.51441383,0.94702345,5.439415,0.27633843,0.832186,6.9070907,0.48050866,1.0132521,6.860282,0.4827342,1.0014445,6.666434,0.5469297,0.91342974,5.2108507,0.38748553,0.709105,5.2152033,0.35569322,0.7084425,5.372426,0.23815481,0.84662145
177,6.539991,-0.24401875,1.4249682,6.5156426,-0.268944,1.42465,6.507829,-0.2733744,1.4192684,6.254084,-0.28279364,1.3643483,6.4148808,-0.26946777,1.3877536,6.0903573,-0.19141275,1.3047162,6.552183,-0.13066746,1.3921717,5.885829,-0.14310977,1.2785879,6.7636504,0.04176592,1.4009109,5.995355,0.016425781,1.2595102,6.8904862,0.07589416,1.444477,6.117505,0.11396595,1.1643456,6.2439694,0.13166392,1.1598378,6.6477804,0.30571225,1.17967,6.119949,0.33941266,0.9791331,6.700784,0.5169342,0.9426775,5.496481,0.2682764,0.8499412,6.951655,0.48715207,1.0177643,6.8993907,0.48843592,1.0026269,6.6904283,0.5495156,0.9063493,5.274525,0.37802956,0.7370283,5.273472,0.34567937,0.7354387,5.438686,0.23341988,0.8672596
178,6.637817,-0.22631519,1.4491628,6.615785,-0.2523934,1.4483237,6.606414,-0.25459042,1.4441714,6.3365755,-0.27038768,1.3825716,6.504859,-0.25598258,1.4121767,6.16139,-0.17882812,1.3187162,6.661175,-0.11496902,1.425672,5.9936624,-0.108945705,1.2908517,6.81426,0.04392144,1.4216397,6.124324,0.040991336,1.2744359,6.991795,0.12077707,1.4677548,6.2012167,0.1244619,1.182407,6.3566203,0.13990052,1.1926576,6.7086134,0.32333523,1.1898124,6.2413993,0.34850103,1.0051613,6.755023,0.5232497,0.945957,5.6073093,0.2532468,0.8869879,6.9998884,0.49648583,1.0224333,6.939758,0.49763083,1.0006127,6.740912,0.5567678,0.9038097,5.382628,0.34709093,0.7787408,5.3973317,0.3223692,0.7819011,5.546931,0.21862139,0.90539515
179,6.689441,-0.21479991,1.4618783,6.662491,-0.24181625,1.4591788,6.653653,-0.24361317,1.4559451,6.3788915,-0.26460826,1.391808,6.550719,-0.24700859,1.4242697,6.2200303,-0.17016836,1.3307568,6.698892,-0.10904225,1.4370177,6.052543,-0.08888325,1.2969679,6.8460207,0.05081,1.4322889,6.2013884,0.042033985,1.2860073,7.040559,0.14208812,1.4789853,6.2480817,0.13056561,1.1922837,6.413426,0.14647521,1.2086903,6.748752,0.33162048,1.1966854,6.3079247,0.35384098,1.0225242,6.7654366,0.52590036,0.93642765,5.674013,0.2483451,0.91005707,7.019818,0.504265,1.0147856,6.957794,0.506251,0.98963,6.7444935,0.55878663,0.8906948,5.45562,0.34117833,0.80984354,5.4684353,0.31603682,0.8102913,5.6106195,0.21122545,0.925771
180,6.7287807,-0.21230613,1.4725198,6.701206,-0.23955159,1.4690398,6.6929183,-0.24097481,1.4667294,6.4278417,-0.25612304,1.4025723,6.59817,-0.23772696,1.4372268,6.2600164,-0.16378097,1.3389844,6.74903,-0.09927832,1.4526777,6.0881386,-0.08068924,1.30025,6.880669,0.052919716,1.446214,6.2379985,0.04607314,1.289422,7.085276,0.16102119,1.4901612,6.288433,0.13720086,1.1995993,6.4614553,0.15322475,1.222325,6.779675,0.33825827,1.2005264,6.3723392,0.36174306,1.03624,6.7792645,0.52843785,0.9300445,5.742292,0.24530882,0.92977786,7.0450044,0.5153984,1.0088078,6.989887,0.5143028,0.987764,6.748592,0.5579003,0.8834538,5.5077105,0.32858616,0.8245038,5.5181913,0.30451018,0.82662565,5.6828146,0.21100271,0.94588614
181,6.7787867,-0.20150784,1.4852442,6.7546277,-0.2283661,1.481875,6.7484674,-0.22725792,1.4810187,6.482294,-0.2473356,1.4149029,6.6382174,-0.23020442,1.4482007,6.2990947,-0.15473944,1.3462371,6.7913575,-0.09132937,1.4659888,6.1692657,-0.046967756,1.3080181,6.933904,0.06797599,1.4642147,6.2708173,0.03362679,1.2967517,7.1279354,0.17666428,1.5007346,6.3337126,0.14241317,1.2097462,6.514171,0.1602153,1.2373574,6.808526,0.34436262,1.2044382,6.432547,0.36809552,1.0486301,6.791551,0.5322764,0.9227618,5.814002,0.24179445,0.95219,7.060206,0.5196391,1.004496,7.001158,0.5174447,0.98002464,6.75664,0.56219125,0.8709171,5.574117,0.31725085,0.8435809,5.5833163,0.29108012,0.8480673,5.753587,0.2076229,0.96762353
